,year,mmwr_week,Reporting Area,Meningococcal disease; All serogroups current week,Meningococcal disease; All serogroups previous 52 weeks maximum�,Meningococcal disease; All serogroups cummulative YTD for 2019�,Meningococcal disease; All serogroups cummulative YTD for 2018�,Meningococcal disease; Serogroups ACWY current week,Meningococcal disease; Serogroups ACWY previous 52 weeks maximum�,Meningococcal disease; Serogroups ACWY cummulative YTD for 2019�,Meningococcal disease; Serogroups ACWY cummulative YTD for 2018�,Meningococcal disease; Serogroup B current week,Meningococcal disease; Serogroup B previous 52 weeks maximum�,Meningococcal disease; Serogroup B cummulative YTD for 2019�,Meningococcal disease; Serogroup B cummulative YTD for 2018�,column labels in same order that data fields appears in each record below:
29,2019,16,Pennsylvania,0,3,7,4,0,0,0,0,0,0,0,0,
30,2019,16,East North Central,0,3,15,15,0,3,8,2,0,1,1,8,
31,2019,16,Illinois,0,1,4,1,0,1,1,0,0,1,0,0,
32,2019,16,Indiana,0,2,4,3,0,2,4,0,0,1,0,2,
33,2019,16,Michigan,0,1,1,2,0,1,1,1,0,0,0,1,
34,2019,16,Ohio,0,2,5,5,0,2,2,0,0,0,0,4,
35,2019,16,Wisconsin,0,1,1,4,0,1,0,1,0,1,1,1,
36,2019,16,West North Central,0,2,6,9,0,0,0,0,0,1,0,0,
37,2019,16,Iowa,0,1,1,1,0,0,0,0,0,0,0,0,
38,2019,16,Kansas,0,1,1,0,0,0,0,0,0,1,0,0,
39,2019,16,Minnesota,0,0,0,0,0,0,0,0,0,0,0,0,
40,2019,16,Missouri,0,1,4,8,0,0,0,0,0,0,0,0,
41,2019,16,Nebraska,0,1,0,0,0,0,0,0,0,0,0,0,
42,2019,16,North Dakota,0,0,0,0,0,0,0,0,0,0,0,0,
43,2019,16,South Dakota,0,0,0,0,0,0,0,0,0,0,0,0,
44,2019,16,South Atlantic,2,5,23,30,0,3,6,11,0,1,0,5,
45,2019,16,Delaware,0,1,0,0,0,0,0,0,0,0,0,0,
46,2019,16,District of Columbia,0,1,1,0,0,0,0,0,0,0,0,0,
47,2019,16,Florida,1,1,9,9,0,0,0,0,0,0,0,0,
48,2019,16,Georgia,0,2,5,12,0,1,2,8,0,0,0,2,
49,2019,16,Maryland,0,1,0,3,0,1,0,0,0,0,0,2,
50,2019,16,North Carolina,0,2,4,5,0,2,2,2,0,1,0,1,
51,2019,16,South Carolina,0,0,0,0,0,0,0,0,0,0,0,0,
52,2019,16,Virginia,1,2,4,1,0,1,2,1,0,1,0,0,
53,2019,16,West Virginia,0,1,0,0,0,0,0,0,0,0,0,0,
54,2019,16,East South Central,0,2,7,4,0,1,2,1,0,1,1,2,
55,2019,16,Alabama,0,1,1,2,0,1,0,0,0,1,1,1,
56,2019,16,Kentucky,0,1,2,1,0,1,1,0,0,0,0,1,
57,2019,16,Mississippi,0,1,2,0,0,0,0,0,0,0,0,0,
58,2019,16,Tennessee,0,1,2,1,0,1,1,1,0,1,0,0,
59,2019,16,West South Central,0,3,13,11,0,2,8,4,0,1,3,0,
60,2019,16,Arkansas,0,1,1,0,0,0,0,0,0,1,1,0,
61,2019,16,Louisiana,0,0,0,0,0,0,0,0,0,0,0,0,
62,2019,16,Oklahoma,0,2,4,0,0,2,4,0,0,1,0,0,
63,2019,16,Texas,0,3,8,11,0,1,4,4,0,1,2,0,
64,2019,16,Mountain,0,2,9,11,0,1,3,6,0,1,2,2,
65,2019,16,Arizona,0,1,2,1,0,1,1,1,0,1,1,0,
66,2019,16,Colorado,0,1,1,3,0,1,0,2,0,0,0,1,
67,2019,16,Idaho,0,0,0,2,0,0,0,0,0,0,0,0,
68,2019,16,Montana,0,1,3,0,0,0,0,0,0,1,1,0,
69,2019,16,Nevada,0,1,1,3,0,1,1,3,0,0,0,0,
70,2019,16,New Mexico,0,1,1,1,0,0,0,0,0,0,0,0,
71,2019,16,Utah,0,1,1,1,0,1,1,0,0,1,0,1,
72,2019,16,Wyoming,0,0,0,0,0,0,0,0,0,0,0,0,
73,2019,16,Pacific,0,5,21,34,0,3,3,11,0,1,1,2,
74,2019,16,Alaska,0,1,0,1,0,1,0,0,0,1,0,1,
75,2019,16,California,0,3,12,20,0,0,0,0,0,0,0,0,
76,2019,16,Hawaii,0,1,1,0,0,0,0,0,0,0,0,0,
77,2019,16,Oregon,0,2,4,8,0,2,3,8,0,1,1,0,
78,2019,16,Washington,0,3,4,5,0,3,0,3,0,0,0,1,
79,2019,16,U.S. Territories,0,0,0,0,0,0,0,0,0,0,0,0,
80,2019,16,American Samoa,0,0,0,0,0,0,0,0,0,0,0,0,
81,2019,16,Commonwealth of Northern Mariana Islands,0,0,0,0,0,0,0,0,0,0,0,0,
82,2019,16,Guam,0,0,0,0,0,0,0,0,0,0,0,0,
83,2019,16,Puerto Rico,0,0,0,0,0,0,0,0,0,0,0,0,
84,2019,16,U.S. Virgin Islands,0,0,0,0,0,0,0,0,0,0,0,0,
85,2019,16,Non-U.S. Residents,0,NC,0,0,0,NC,0,NP,0,NC,0,NP,
86,2019,16,Total,2,14,122,130,0,7,40,40,0,3,11,21,
17,2019,17,"U.S. Residents, excluding U.S. Territories",3,14,127,139,1,7,42,43,0,3,11,24,
18,2019,17,New England,0,3,11,6,0,3,8,4,0,1,1,2,
19,2019,17,Connecticut,0,1,1,0,0,0,0,0,0,1,1,0,
20,2019,17,Maine,0,1,0,0,0,1,0,0,0,0,0,0,
21,2019,17,Massachusetts,0,2,9,5,0,2,7,3,0,1,0,2,
22,2019,17,New Hampshire,0,0,0,0,0,0,0,0,0,0,0,0,
23,2019,17,Rhode Island,0,1,1,1,0,1,1,1,0,0,0,0,
24,2019,17,Vermont,0,0,0,0,0,0,0,0,0,0,0,0,
25,2019,17,Middle Atlantic,0,3,18,13,0,1,2,1,0,1,2,2,
26,2019,17,New Jersey,0,1,1,2,0,0,0,0,0,0,0,0,
27,2019,17,New York (excluding New York City),0,2,4,5,0,1,2,1,0,1,2,2,
28,2019,17,New York City,0,1,6,1,0,0,0,0,0,0,0,0,
29,2019,17,Pennsylvania,0,3,7,5,0,0,0,0,0,0,0,0,
30,2019,17,East North Central,0,3,16,17,0,3,9,3,0,1,1,9,
31,2019,17,Illinois,0,1,5,2,0,1,2,0,0,1,0,1,
32,2019,17,Indiana,0,2,4,3,0,2,4,0,0,1,0,2,
33,2019,17,Michigan,0,1,1,3,0,1,1,1,0,0,0,1,
34,2019,17,Ohio,0,2,5,5,0,2,2,1,0,1,0,4,
35,2019,17,Wisconsin,0,1,1,4,0,1,0,1,0,1,1,1,
36,2019,17,West North Central,0,2,6,9,0,0,0,0,0,1,0,0,
37,2019,17,Iowa,0,1,1,1,0,0,0,0,0,0,0,0,
38,2019,17,Kansas,0,1,1,0,0,0,0,0,0,1,0,0,
39,2019,17,Minnesota,0,0,0,0,0,0,0,0,0,0,0,0,
40,2019,17,Missouri,0,1,4,8,0,0,0,0,0,0,0,0,
41,2019,17,Nebraska,0,1,0,0,0,0,0,0,0,0,0,0,
42,2019,17,North Dakota,0,0,0,0,0,0,0,0,0,0,0,0,
43,2019,17,South Dakota,0,0,0,0,0,0,0,0,0,0,0,0,
44,2019,17,South Atlantic,1,5,24,31,0,3,6,11,0,1,0,5,
45,2019,17,Delaware,0,1,0,0,0,0,0,0,0,0,0,0,
46,2019,17,District of Columbia,0,1,1,0,0,0,0,0,0,0,0,0,
47,2019,17,Florida,1,1,10,10,0,0,0,0,0,0,0,0,
48,2019,17,Georgia,0,2,5,12,0,1,2,8,0,0,0,2,
49,2019,17,Maryland,0,1,0,3,0,1,0,0,0,0,0,2,
50,2019,17,North Carolina,0,2,4,5,0,2,2,2,0,1,0,1,
51,2019,17,South Carolina,0,0,0,0,0,0,0,0,0,0,0,0,
52,2019,17,Virginia,0,2,4,1,0,1,2,1,0,1,0,0,
53,2019,17,West Virginia,0,1,0,0,0,0,0,0,0,0,0,0,
54,2019,17,East South Central,0,2,7,5,0,1,2,2,0,1,1,2,
55,2019,17,Alabama,0,1,1,2,0,1,0,0,0,1,1,1,
56,2019,17,Kentucky,0,1,2,1,0,1,1,0,0,0,0,1,
57,2019,17,Mississippi,0,1,2,0,0,0,0,0,0,0,0,0,
58,2019,17,Tennessee,0,1,2,2,0,1,1,2,0,1,0,0,
59,2019,17,West South Central,1,3,14,12,1,2,9,5,0,1,3,0,
60,2019,17,Arkansas,1,1,2,0,1,0,1,0,0,1,1,0,
61,2019,17,Louisiana,0,0,0,0,0,0,0,0,0,0,0,0,
62,2019,17,Oklahoma,0,2,4,0,0,2,4,0,0,1,0,0,
63,2019,17,Texas,0,3,8,12,0,1,4,5,0,1,2,0,
64,2019,17,Mountain,1,2,10,11,0,1,3,6,0,1,2,2,
65,2019,17,Arizona,0,1,2,1,0,1,1,1,0,1,1,0,
66,2019,17,Colorado,1,1,2,3,0,1,0,2,0,0,0,1,
67,2019,17,Idaho,0,0,0,2,0,0,0,0,0,0,0,0,
68,2019,17,Montana,0,1,3,0,0,0,0,0,0,1,1,0,
69,2019,17,Nevada,0,1,1,3,0,1,1,3,0,0,0,0,
70,2019,17,New Mexico,0,1,1,1,0,0,0,0,0,0,0,0,
71,2019,17,Utah,0,1,1,1,0,1,1,0,0,1,0,1,
72,2019,17,Wyoming,0,0,0,0,0,0,0,0,0,0,0,0,
73,2019,17,Pacific,0,5,21,35,0,3,3,11,0,1,1,2,
74,2019,17,Alaska,0,1,0,1,0,1,0,0,0,1,0,1,
75,2019,17,California,0,3,12,21,0,0,0,0,0,0,0,0,
76,2019,17,Hawaii,0,1,1,0,0,0,0,0,0,0,0,0,
77,2019,17,Oregon,0,2,4,8,0,2,3,8,0,1,1,0,
78,2019,17,Washington,0,3,4,5,0,3,0,3,0,0,0,1,
79,2019,17,U.S. Territories,0,0,0,0,0,0,0,0,0,0,0,0,
80,2019,17,American Samoa,0,0,0,0,0,0,0,0,0,0,0,0,
81,2019,17,Commonwealth of Northern Mariana Islands,0,0,0,0,0,0,0,0,0,0,0,0,
82,2019,17,Guam,0,0,0,0,0,0,0,0,0,0,0,0,
83,2019,17,Puerto Rico,0,0,0,0,0,0,0,0,0,0,0,0,
84,2019,17,U.S. Virgin Islands,0,0,0,0,0,0,0,0,0,0,0,0,
85,2019,17,Non-U.S. Residents,0,NC,0,0,0,NC,0,NP,0,NC,0,NP,
86,2019,17,Total,3,14,127,139,1,7,42,43,0,3,11,24,
17,2019,18,"U.S. Residents, excluding U.S. Territories",2,14,138,144,0,7,43,43,0,3,11,27,
18,2019,18,New England,0,3,12,7,0,3,9,4,0,1,1,3,
19,2019,18,Connecticut,0,1,1,0,0,0,0,0,0,1,1,0,
20,2019,18,Maine,0,1,0,0,0,1,0,0,0,0,0,0,
21,2019,18,Massachusetts,0,2,9,6,0,2,7,3,0,1,0,3,
22,2019,18,New Hampshire,0,1,1,0,0,1,1,0,0,0,0,0,
23,2019,18,Rhode Island,0,1,1,1,0,1,1,1,0,0,0,0,
24,2019,18,Vermont,0,0,0,0,0,0,0,0,0,0,0,0,
25,2019,18,Middle Atlantic,0,3,18,14,0,1,2,1,0,1,2,2,
26,2019,18,New Jersey,0,1,1,3,0,0,0,0,0,0,0,0,
27,2019,18,New York (excluding New York City),0,2,4,5,0,1,2,1,0,1,2,2,
28,2019,18,New York City,0,1,6,1,0,0,0,0,0,0,0,0,
29,2019,18,Pennsylvania,0,3,7,5,0,0,0,0,0,0,0,0,
30,2019,18,East North Central,0,3,16,18,0,3,9,3,0,1,1,10,
31,2019,18,Illinois,0,1,5,2,0,1,2,0,0,1,0,1,
32,2019,18,Indiana,0,2,4,3,0,2,4,0,0,1,0,2,
33,2019,18,Michigan,0,1,1,3,0,1,1,1,0,0,0,1,
34,2019,18,Ohio,0,2,5,5,0,2,2,1,0,1,0,4,
35,2019,18,Wisconsin,0,1,1,5,0,1,0,1,0,1,1,2,
36,2019,18,West North Central,1,2,8,10,0,0,0,0,0,1,0,1,
37,2019,18,Iowa,0,1,1,1,0,0,0,0,0,0,0,0,
38,2019,18,Kansas,0,1,1,1,0,0,0,0,0,1,0,1,
39,2019,18,Minnesota,0,0,0,0,0,0,0,0,0,0,0,0,
40,2019,18,Missouri,0,1,5,8,0,0,0,0,0,0,0,0,
41,2019,18,Nebraska,1,1,1,0,0,0,0,0,0,0,0,0,
42,2019,18,North Dakota,0,0,0,0,0,0,0,0,0,0,0,0,
43,2019,18,South Dakota,0,0,0,0,0,0,0,0,0,0,0,0,
44,2019,18,South Atlantic,1,5,26,32,0,3,6,11,0,1,0,5,
45,2019,18,Delaware,0,1,0,0,0,0,0,0,0,0,0,0,
46,2019,18,District of Columbia,0,1,1,0,0,0,0,0,0,0,0,0,
47,2019,18,Florida,1,1,11,11,0,0,0,0,0,0,0,0,
48,2019,18,Georgia,0,2,6,12,0,1,2,8,0,0,0,2,
49,2019,18,Maryland,0,1,0,3,0,1,0,0,0,0,0,2,
50,2019,18,North Carolina,0,2,4,5,0,2,2,2,0,1,0,1,
51,2019,18,South Carolina,0,0,0,0,0,0,0,0,0,0,0,0,
52,2019,18,Virginia,0,2,4,1,0,1,2,1,0,1,0,0,
53,2019,18,West Virginia,0,1,0,0,0,0,0,0,0,0,0,0,
54,2019,18,East South Central,0,2,10,5,0,1,2,2,0,1,1,2,
55,2019,18,Alabama,0,1,1,2,0,1,0,0,0,1,1,1,
56,2019,18,Kentucky,0,1,4,1,0,1,1,0,0,0,0,1,
57,2019,18,Mississippi,0,1,3,0,0,0,0,0,0,0,0,0,
58,2019,18,Tennessee,0,1,2,2,0,1,1,2,0,1,0,0,
59,2019,18,West South Central,0,3,14,12,0,2,9,5,0,1,3,0,
60,2019,18,Arkansas,0,1,2,0,0,1,1,0,0,1,1,0,
61,2019,18,Louisiana,0,0,0,0,0,0,0,0,0,0,0,0,
62,2019,18,Oklahoma,0,2,4,0,0,2,4,0,0,1,0,0,
63,2019,18,Texas,0,3,8,12,0,1,4,5,0,1,2,0,
64,2019,18,Mountain,0,2,10,11,0,1,3,6,0,1,2,2,
65,2019,18,Arizona,0,1,2,1,0,1,1,1,0,1,1,0,
66,2019,18,Colorado,0,1,2,3,0,1,0,2,0,0,0,1,
67,2019,18,Idaho,0,0,0,2,0,0,0,0,0,0,0,0,
68,2019,18,Montana,0,1,3,0,0,0,0,0,0,1,1,0,
69,2019,18,Nevada,0,1,1,3,0,1,1,3,0,0,0,0,
70,2019,18,New Mexico,0,1,1,1,0,0,0,0,0,0,0,0,
71,2019,18,Utah,0,1,1,1,0,1,1,0,0,1,0,1,
72,2019,18,Wyoming,0,0,0,0,0,0,0,0,0,0,0,0,
73,2019,18,Pacific,0,5,24,35,0,3,3,11,0,1,1,2,
74,2019,18,Alaska,0,1,0,1,0,1,0,0,0,1,0,1,
75,2019,18,California,0,3,13,21,0,0,0,0,0,0,0,0,
76,2019,18,Hawaii,0,1,1,0,0,0,0,0,0,0,0,0,
77,2019,18,Oregon,0,2,5,8,0,2,3,8,0,1,1,0,
78,2019,18,Washington,0,3,5,5,0,3,0,3,0,0,0,1,
79,2019,18,U.S. Territories,0,0,0,0,0,0,0,0,0,0,0,0,
80,2019,18,American Samoa,0,0,0,0,0,0,0,0,0,0,0,0,
81,2019,18,Commonwealth of Northern Mariana Islands,0,0,0,0,0,0,0,0,0,0,0,0,
82,2019,18,Guam,0,0,0,0,0,0,0,0,0,0,0,0,
83,2019,18,Puerto Rico,0,0,0,0,0,0,0,0,0,0,0,0,
84,2019,18,U.S. Virgin Islands,0,0,0,0,0,0,0,0,0,0,0,0,
85,2019,18,Non-U.S. Residents,0,NC,0,0,0,NC,0,NP,0,NC,0,NP,
86,2019,18,Total,2,14,138,144,0,7,43,43,0,3,11,27,
17,2019,19,"U.S. Residents, excluding U.S. Territories",1,14,140,156,0,7,45,47,0,2,11,29,
18,2019,19,New England,0,3,12,7,0,3,10,4,0,1,1,3,
19,2019,19,Connecticut,0,1,1,0,0,0,0,0,0,1,1,0,
20,2019,19,Maine,0,1,0,0,0,1,0,0,0,0,0,0,
21,2019,19,Massachusetts,0,2,9,6,0,2,8,3,0,1,0,3,
22,2019,19,New Hampshire,0,1,1,0,0,1,1,0,0,0,0,0,
23,2019,19,Rhode Island,0,1,1,1,0,1,1,1,0,0,0,0,
24,2019,19,Vermont,0,0,0,0,0,0,0,0,0,0,0,0,
25,2019,19,Middle Atlantic,0,3,18,14,0,1,2,1,0,1,2,2,
26,2019,19,New Jersey,0,1,1,3,0,0,0,0,0,0,0,0,
27,2019,19,New York (excluding New York City),0,2,4,5,0,1,2,1,0,1,2,2,
28,2019,19,New York City,0,1,6,1,0,0,0,0,0,0,0,0,
29,2019,19,Pennsylvania,0,3,7,5,0,0,0,0,0,0,0,0,
30,2019,19,East North Central,0,3,16,21,0,3,9,5,0,1,1,11,
31,2019,19,Illinois,0,1,5,3,0,1,2,1,0,1,0,1,
32,2019,19,Indiana,0,2,4,3,0,2,4,0,0,1,0,2,
33,2019,19,Michigan,0,1,1,4,0,1,1,2,0,0,0,1,
34,2019,19,Ohio,0,2,5,6,0,2,2,1,0,1,0,5,
35,2019,19,Wisconsin,0,1,1,5,0,1,0,1,0,1,1,2,
36,2019,19,West North Central,0,2,8,10,0,0,0,0,0,0,0,1,
37,2019,19,Iowa,0,1,1,1,0,0,0,0,0,0,0,0,
38,2019,19,Kansas,0,1,1,1,0,0,0,0,0,0,0,1,
39,2019,19,Minnesota,0,0,0,0,0,0,0,0,0,0,0,0,
40,2019,19,Missouri,0,1,5,8,0,0,0,0,0,0,0,0,
41,2019,19,Nebraska,0,1,1,0,0,0,0,0,0,0,0,0,
42,2019,19,North Dakota,0,0,0,0,0,0,0,0,0,0,0,0,
43,2019,19,South Dakota,0,0,0,0,0,0,0,0,0,0,0,0,
44,2019,19,South Atlantic,0,5,26,35,0,3,7,11,0,1,0,6,
45,2019,19,Delaware,0,1,0,1,0,0,0,0,0,0,0,0,
46,2019,19,District of Columbia,0,1,1,0,0,0,0,0,0,0,0,0,
47,2019,19,Florida,0,1,11,11,0,0,0,0,0,0,0,0,
48,2019,19,Georgia,0,2,6,13,0,1,3,8,0,0,0,2,
49,2019,19,Maryland,0,1,0,3,0,1,0,0,0,0,0,2,
50,2019,19,North Carolina,0,2,4,6,0,2,2,2,0,1,0,2,
51,2019,19,South Carolina,0,0,0,0,0,0,0,0,0,0,0,0,
52,2019,19,Virginia,0,2,4,1,0,1,2,1,0,1,0,0,
53,2019,19,West Virginia,0,1,0,0,0,0,0,0,0,0,0,0,
54,2019,19,East South Central,0,2,10,5,0,1,2,2,0,1,1,2,
55,2019,19,Alabama,0,1,1,2,0,1,0,0,0,1,1,1,
56,2019,19,Kentucky,0,1,4,1,0,1,1,0,0,0,0,1,
57,2019,19,Mississippi,0,1,3,0,0,0,0,0,0,0,0,0,
58,2019,19,Tennessee,0,1,2,2,0,1,1,2,0,1,0,0,
59,2019,19,West South Central,1,3,15,12,0,2,9,5,0,1,3,0,
60,2019,19,Arkansas,1,1,3,0,0,1,1,0,0,1,1,0,
61,2019,19,Louisiana,0,0,0,0,0,0,0,0,0,0,0,0,
62,2019,19,Oklahoma,0,2,4,0,0,2,4,0,0,1,0,0,
63,2019,19,Texas,0,3,8,12,0,1,4,5,0,1,2,0,
64,2019,19,Mountain,0,2,10,12,0,1,3,7,0,1,2,2,
65,2019,19,Arizona,0,1,2,1,0,1,1,1,0,1,1,0,
66,2019,19,Colorado,0,1,2,4,0,1,0,3,0,0,0,1,
67,2019,19,Idaho,0,0,0,2,0,0,0,0,0,0,0,0,
68,2019,19,Montana,0,1,3,0,0,0,0,0,0,1,1,0,
69,2019,19,Nevada,0,1,1,3,0,1,1,3,0,0,0,0,
70,2019,19,New Mexico,0,1,1,1,0,0,0,0,0,0,0,0,
71,2019,19,Utah,0,1,1,1,0,1,1,0,0,1,0,1,
72,2019,19,Wyoming,0,0,0,0,0,0,0,0,0,0,0,0,
73,2019,19,Pacific,0,5,25,40,0,3,3,12,0,1,1,2,
74,2019,19,Alaska,0,1,0,1,0,1,0,0,0,1,0,1,
75,2019,19,California,0,3,14,22,0,0,0,0,0,0,0,0,
76,2019,19,Hawaii,0,1,1,0,0,0,0,0,0,0,0,0,
77,2019,19,Oregon,0,2,5,9,0,2,3,9,0,1,1,0,
78,2019,19,Washington,0,3,5,8,0,3,0,3,0,0,0,1,
79,2019,19,U.S. Territories,0,0,0,0,0,0,0,0,0,0,0,0,
80,2019,19,American Samoa,0,0,0,0,0,0,0,0,0,0,0,0,
81,2019,19,Commonwealth of Northern Mariana Islands,0,0,0,0,0,0,0,0,0,0,0,0,
82,2019,19,Guam,0,0,0,0,0,0,0,0,0,0,0,0,
83,2019,19,Puerto Rico,0,0,0,0,0,0,0,0,0,0,0,0,
84,2019,19,U.S. Virgin Islands,0,0,0,0,0,0,0,0,0,0,0,0,
85,2019,19,Non-U.S. Residents,0,NC,0,0,0,NC,0,NP,0,NC,0,NP,
86,2019,19,Total,1,14,140,156,0,7,45,47,0,2,11,29,
17,2019,20,"U.S. Residents, excluding U.S. Territories",4,14,145,159,0,7,47,47,0,2,11,30,
18,2019,20,New England,0,3,12,7,0,3,10,4,0,1,1,3,
19,2019,20,Connecticut,0,1,1,0,0,0,0,0,0,1,1,0,
20,2019,20,Maine,0,1,0,0,0,1,0,0,0,0,0,0,
21,2019,20,Massachusetts,0,2,9,6,0,2,8,3,0,1,0,3,
22,2019,20,New Hampshire,0,1,1,0,0,1,1,0,0,0,0,0,
23,2019,20,Rhode Island,0,1,1,1,0,1,1,1,0,0,0,0,
24,2019,20,Vermont,0,0,0,0,0,0,0,0,0,0,0,0,
25,2019,20,Middle Atlantic,1,3,19,13,0,1,2,1,0,1,2,2,
26,2019,20,New Jersey,0,1,1,3,0,0,0,0,0,0,0,0,
27,2019,20,New York (excluding New York City),1,2,5,4,0,1,2,1,0,1,2,2,
28,2019,20,New York City,0,1,6,1,0,0,0,0,0,0,0,0,
29,2019,20,Pennsylvania,0,3,7,5,0,0,0,0,0,0,0,0,
30,2019,20,East North Central,0,3,16,21,0,3,9,5,0,1,1,11,
31,2019,20,Illinois,0,1,5,3,0,1,2,1,0,1,0,1,
32,2019,20,Indiana,0,2,4,3,0,2,4,0,0,1,0,2,
33,2019,20,Michigan,0,1,1,4,0,1,1,2,0,0,0,1,
34,2019,20,Ohio,0,2,5,6,0,2,2,1,0,1,0,5,
35,2019,20,Wisconsin,0,1,1,5,0,1,0,1,0,1,1,2,
36,2019,20,West North Central,0,2,8,10,0,0,0,0,0,0,0,1,
37,2019,20,Iowa,0,1,1,1,0,0,0,0,0,0,0,0,
38,2019,20,Kansas,0,1,1,1,0,0,0,0,0,0,0,1,
39,2019,20,Minnesota,0,0,0,0,0,0,0,0,0,0,0,0,
40,2019,20,Missouri,0,1,5,8,0,0,0,0,0,0,0,0,
41,2019,20,Nebraska,0,1,1,0,0,0,0,0,0,0,0,0,
42,2019,20,North Dakota,0,0,0,0,0,0,0,0,0,0,0,0,
43,2019,20,South Dakota,0,0,0,0,0,0,0,0,0,0,0,0,
44,2019,20,South Atlantic,0,5,26,37,0,3,8,11,0,1,0,6,
45,2019,20,Delaware,0,1,0,1,0,0,0,0,0,0,0,0,
46,2019,20,District of Columbia,0,1,1,0,0,0,0,0,0,0,0,0,
47,2019,20,Florida,0,1,11,11,0,0,0,0,0,0,0,0,
48,2019,20,Georgia,0,2,6,14,0,1,3,8,0,0,0,2,
49,2019,20,Maryland,0,1,0,3,0,1,0,0,0,0,0,2,
50,2019,20,North Carolina,0,2,4,6,0,2,2,2,0,1,0,2,
51,2019,20,South Carolina,0,0,0,0,0,0,0,0,0,0,0,0,
52,2019,20,Virginia,0,2,4,2,0,1,3,1,0,1,0,0,
53,2019,20,West Virginia,0,1,0,0,0,0,0,0,0,0,0,0,
54,2019,20,East South Central,1,2,12,5,0,1,3,2,0,1,1,2,
55,2019,20,Alabama,0,1,1,2,0,1,0,0,0,1,1,1,
56,2019,20,Kentucky,0,1,4,1,0,1,1,0,0,0,0,1,
57,2019,20,Mississippi,0,1,3,0,0,0,0,0,0,0,0,0,
58,2019,20,Tennessee,1,1,4,2,0,1,2,2,0,1,0,0,
59,2019,20,West South Central,0,3,15,13,0,2,9,5,0,1,3,0,
60,2019,20,Arkansas,0,1,3,0,0,1,1,0,0,1,1,0,
61,2019,20,Louisiana,0,0,0,0,0,0,0,0,0,0,0,0,
62,2019,20,Oklahoma,0,2,4,0,0,2,4,0,0,1,0,0,
63,2019,20,Texas,0,3,8,13,0,1,4,5,0,1,2,0,
64,2019,20,Mountain,1,2,11,12,0,1,3,7,0,1,2,2,
65,2019,20,Arizona,0,1,2,1,0,1,1,1,0,1,1,0,
66,2019,20,Colorado,0,1,2,4,0,1,0,3,0,0,0,1,
67,2019,20,Idaho,1,0,1,2,0,0,0,0,0,0,0,0,
68,2019,20,Montana,0,1,3,0,0,0,0,0,0,1,1,0,
69,2019,20,Nevada,0,1,1,3,0,1,1,3,0,0,0,0,
70,2019,20,New Mexico,0,1,1,1,0,0,0,0,0,0,0,0,
71,2019,20,Utah,0,1,1,1,0,1,1,0,0,1,0,1,
72,2019,20,Wyoming,0,0,0,0,0,0,0,0,0,0,0,0,
73,2019,20,Pacific,1,5,26,41,0,3,3,12,0,1,1,3,
74,2019,20,Alaska,0,1,0,1,0,1,0,0,0,1,0,1,
75,2019,20,California,0,3,14,22,0,0,0,0,0,0,0,0,
76,2019,20,Hawaii,0,1,1,0,0,0,0,0,0,0,0,0,
77,2019,20,Oregon,1,2,6,10,0,2,3,9,0,1,1,1,
78,2019,20,Washington,0,3,5,8,0,3,0,3,0,0,0,1,
79,2019,20,U.S. Territories,0,0,0,0,0,0,0,0,0,0,0,0,
80,2019,20,American Samoa,0,0,0,0,0,0,0,0,0,0,0,0,
81,2019,20,Commonwealth of Northern Mariana Islands,0,0,0,0,0,0,0,0,0,0,0,0,
82,2019,20,Guam,0,0,0,0,0,0,0,0,0,0,0,0,
83,2019,20,Puerto Rico,0,0,0,0,0,0,0,0,0,0,0,0,
84,2019,20,U.S. Virgin Islands,0,0,0,0,0,0,0,0,0,0,0,0,
85,2019,20,Non-U.S. Residents,0,NC,0,0,0,NC,0,NP,0,NC,0,NP,
86,2019,20,Total,4,14,145,159,0,7,47,47,0,2,11,30,
17,2019,21,"U.S. Residents, excluding U.S. Territories",1,14,151,165,0,7,50,49,0,2,12,30,
18,2019,21,New England,0,3,12,9,0,3,10,6,0,1,1,3,
19,2019,21,Connecticut,0,1,1,0,0,0,0,0,0,1,1,0,
20,2019,21,Maine,0,1,0,0,0,1,0,0,0,0,0,0,
21,2019,21,Massachusetts,0,2,9,8,0,2,8,5,0,1,0,3,
22,2019,21,New Hampshire,0,1,1,0,0,1,1,0,0,0,0,0,
23,2019,21,Rhode Island,0,1,1,1,0,1,1,1,0,0,0,0,
24,2019,21,Vermont,0,0,0,0,0,0,0,0,0,0,0,0,
25,2019,21,Middle Atlantic,0,3,21,15,0,1,2,1,0,1,2,2,
26,2019,21,New Jersey,0,1,2,4,0,0,0,0,0,0,0,0,
27,2019,21,New York (excluding New York City),0,2,5,4,0,1,2,1,0,1,2,2,
28,2019,21,New York City,0,1,6,1,0,0,0,0,0,0,0,0,
29,2019,21,Pennsylvania,0,3,8,6,0,0,0,0,0,0,0,0,
30,2019,21,East North Central,0,3,17,21,0,3,9,5,0,1,1,11,
31,2019,21,Illinois,0,1,6,3,0,1,2,1,0,1,0,1,
32,2019,21,Indiana,0,2,4,3,0,2,4,0,0,1,0,2,
33,2019,21,Michigan,0,1,1,4,0,1,1,2,0,0,0,1,
34,2019,21,Ohio,0,2,5,6,0,2,2,1,0,1,0,5,
35,2019,21,Wisconsin,0,1,1,5,0,1,0,1,0,1,1,2,
