,year,mmwr_week,Reporting Area,"Meningococcal disease(Neisseria meningitidis)�, All serogroups current week","Meningococcal disease(Neisseria meningitidis)�, All serogroups previous 52 weeks median ","Meningococcal disease(Neisseria meningitidis)�, All serogroups previous 52 weeks maximum ","Meningococcal disease(Neisseria meningitidis)�, All serogroups cummulative for 2017","Meningococcal disease(Neisseria meningitidis)�, All serogroups cummulative for 2016",Mumps current week,Mumps previous 52 weeks median ,Mumps previous 52 weeks maximum ,Mumps cummulative for 2017,Mumps cummulative for 2016,Pertussis current week,Pertussis previous 52 weeks median ,Pertussis previous 52 weeks maximum ,Pertussis cummulative for 2017,Pertussis cummulative for 2016
80,2017,40,Hawaii,0,0,1,1,1,5,4,28,427,0,0,0,3,17,49
81,2017,40,Oreg.,0,0,2,16,14,0,1,5,60,3,1,3,11,177,168
82,2017,40,Wash.,1,0,13,9,0,6,2,152,737,0,23,7,618,485,0
83,2017,40,Amer. Samoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,2017,40,C.N.M.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,2017,40,Guam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2017,40,P.R.,0,0,1,1,0,0,0,1,1,1,0,0,1,2,11
87,2017,40,V.I.,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
21,2017,41,UNITED STATES,2,6,21,259,291,13,158,519,"4,724","2,827",88,320,"1,220","12,360","12,471"
22,2017,41,NEW ENGLAND,0,0,2,11,14,0,3,16,140,271,18,20,73,731,632
23,2017,41,Conn.,0,0,1,0,4,0,0,2,9,33,0,1,5,48,80
24,2017,41,Maine,0,0,0,0,1,0,0,4,1,11,8,7,19,309,181
25,2017,41,Mass.,0,0,1,6,9,0,2,14,119,216,0,5,15,192,140
26,2017,41,N.H.,0,0,0,0,0,0,0,1,2,10,0,1,5,46,55
27,2017,41,R.I.,0,0,1,2,0,0,0,6,8,1,9,0,19,48,68
28,2017,41,Vt.,0,0,1,3,0,0,0,1,1,0,1,2,47,88,108
29,2017,41,MID. ATLANTIC,2,1,3,32,27,7,13,33,475,187,9,38,103,"1,499","2,307"
30,2017,41,N.J.,0,0,1,5,6,0,1,4,26,24,0,8,25,268,463
31,2017,41,N.Y. (Upstate),0,0,2,10,7,7,3,23,149,74,5,9,33,434,545
32,2017,41,N.Y. City,1,0,3,7,9,0,4,19,191,81,0,2,6,100,268
33,2017,41,Pa.,1,0,1,10,5,0,1,15,109,8,4,19,86,697,"1,031"
34,2017,41,E.N. CENTRAL,0,0,6,25,39,1,7,28,415,695,10,66,156,"2,253","2,779"
35,2017,41,Ill.,0,0,2,7,16,0,3,22,257,307,0,11,41,382,745
36,2017,41,Ind.,0,0,2,6,7,0,0,4,35,282,0,6,18,284,135
37,2017,41,Mich.,0,0,1,4,5,0,0,2,22,16,0,12,21,430,260
38,2017,41,Ohio,0,0,3,8,6,1,0,7,52,69,10,17,38,650,726
39,2017,41,Wis.,0,0,1,0,5,0,0,15,49,21,0,15,73,507,913
40,2017,41,W.N. CENTRAL,0,0,2,14,21,0,22,84,810,731,2,28,109,"1,040","1,283"
41,2017,41,Iowa,0,0,1,1,3,0,3,15,110,640,0,2,19,108,105
42,2017,41,Kans.,0,0,1,2,5,0,1,19,157,6,0,4,11,141,95
43,2017,41,Minn.,0,0,2,2,5,0,0,12,76,18,0,11,41,362,736
44,2017,41,Mo.,0,0,1,7,4,0,11,72,451,8,2,6,87,330,181
45,2017,41,Nebr.,0,0,1,2,3,0,0,2,4,47,0,1,5,55,119
46,2017,41,N. Dak.,0,0,0,0,0,0,0,2,12,10,0,1,4,39,34
47,2017,41,S. Dak.,0,0,0,0,1,0,0,0,0,2,0,0,1,5,13
48,2017,41,S. ATLANTIC,0,1,5,57,46,2,3,10,171,74,6,27,46,"1,123","1,055"
49,2017,41,Del.,0,0,1,1,0,0,0,1,3,0,0,0,2,5,14
50,2017,41,D.C.,0,0,0,0,0,1,0,2,11,6,0,0,3,17,9
51,2017,41,Fla.,0,0,3,20,12,1,0,8,45,14,6,7,21,325,272
52,2017,41,Ga.,0,0,2,7,11,0,0,6,39,3,0,4,13,162,153
53,2017,41,Md.,0,0,2,4,2,0,0,1,5,8,0,2,7,88,100
54,2017,41,N.C.,0,0,2,9,3,0,1,3,32,28,0,5,12,209,242
55,2017,41,S.C.,0,0,2,7,6,0,0,2,5,3,0,2,12,130,105
56,2017,41,Va.,0,0,3,8,9,0,0,4,31,11,0,5,24,178,138
57,2017,41,W. Va.,0,0,1,1,3,0,0,1,0,1,0,0,2,9,22
58,2017,41,E.S. CENTRAL,0,0,1,8,12,1,1,13,121,99,0,15,41,728,646
59,2017,41,Ala.,0,0,1,2,5,0,0,11,35,1,0,4,17,193,141
60,2017,41,Ky.,0,0,1,2,1,0,0,3,16,94,0,7,28,359,391
61,2017,41,Miss.,0,0,1,2,0,1,0,8,24,1,0,0,2,27,2
62,2017,41,Tenn.,0,0,1,2,6,0,0,6,46,3,0,3,9,149,112
63,2017,41,W.S. CENTRAL,0,0,2,20,27,1,27,334,"1,115",635,17,36,222,"1,566","1,087"
64,2017,41,Ark.,0,0,0,0,2,0,4,272,536,517,0,3,12,168,31
65,2017,41,La.,0,0,1,3,3,0,0,3,15,0,0,1,6,44,51
66,2017,41,Okla.,0,0,1,1,4,0,3,93,164,83,0,0,59,97,85
67,2017,41,Tex.,0,0,2,16,18,1,6,63,400,35,17,28,148,"1,257",920
68,2017,41,MOUNTAIN,0,0,2,14,16,0,2,13,150,52,19,34,71,"1,405","1,224"
69,2017,41,Ariz.,0,0,1,4,2,0,0,12,33,6,4,8,17,337,225
70,2017,41,Colo.,0,0,2,3,4,0,0,10,61,16,15,12,28,463,539
71,2017,41,Idaho,0,0,1,1,1,0,0,2,5,1,0,0,6,39,81
72,2017,41,Mont.,0,0,1,1,1,0,0,3,6,23,0,1,18,96,16
73,2017,41,Nev.,0,0,2,2,4,0,0,1,5,2,0,1,6,52,26
74,2017,41,N. Mex.,0,0,1,2,2,0,0,1,4,2,0,3,11,122,105
75,2017,41,Utah,0,0,1,1,2,0,0,9,36,2,0,6,23,287,214
76,2017,41,Wyo.,0,0,0,0,0,0,0,0,0,0,0,0,5,9,18
77,2017,41,PACIFIC,0,2,16,78,89,1,23,160,"1,327",83,7,45,656,"2,015","1,458"
78,2017,41,Alaska,0,0,1,1,5,0,0,3,11,2,0,1,7,26,125
79,2017,41,Calif.,0,1,4,51,68,0,2,11,91,77,1,34,68,"1,302","1,116"
80,2017,41,Hawaii,0,0,1,1,1,0,4,28,427,0,0,0,3,17,49
81,2017,41,Oreg.,0,0,2,16,15,0,1,5,60,4,0,3,11,180,168
82,2017,41,Wash.,0,0,13,9,0,1,3,152,738,0,6,7,618,490,0
83,2017,41,Amer. Samoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,2017,41,C.N.M.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,2017,41,Guam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2017,41,P.R.,0,0,1,1,0,0,0,1,1,1,0,0,1,2,11
87,2017,41,V.I.,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
21,2017,42,UNITED STATES,3,6,21,263,298,27,158,519,"4,849","3,029",90,322,"1,220","12,637","12,754"
22,2017,42,NEW ENGLAND,0,0,2,11,14,1,3,16,157,274,6,20,73,766,649
23,2017,42,Conn.,0,0,1,0,4,0,0,2,9,33,0,1,5,48,80
24,2017,42,Maine,0,0,0,0,1,0,0,4,1,13,5,7,19,318,182
25,2017,42,Mass.,0,0,1,6,9,0,2,14,135,217,0,5,15,216,147
26,2017,42,N.H.,0,0,0,0,0,1,0,1,3,10,0,1,5,47,55
27,2017,42,R.I.,0,0,1,2,0,0,0,6,8,1,0,0,19,48,71
28,2017,42,Vt.,0,0,1,3,0,0,0,1,1,0,1,2,47,89,114
29,2017,42,MID. ATLANTIC,2,1,3,34,27,10,13,33,486,198,15,39,103,"1,525","2,344"
30,2017,42,N.J.,0,0,1,5,6,0,1,4,26,24,0,7,25,268,469
31,2017,42,N.Y. (Upstate),0,0,2,10,7,10,3,23,159,77,8,9,33,443,552
32,2017,42,N.Y. City,0,0,3,7,9,0,4,19,191,88,0,2,6,100,270
33,2017,42,Pa.,2,0,1,12,5,0,1,15,110,9,7,19,86,714,"1,053"
34,2017,42,E.N. CENTRAL,0,0,3,25,40,0,7,28,417,697,12,66,156,"2,317","2,868"
35,2017,42,Ill.,0,0,2,7,16,0,3,22,257,309,0,11,41,405,767
36,2017,42,Ind.,0,0,1,6,7,0,1,4,36,282,0,6,19,302,138
37,2017,42,Mich.,0,0,1,4,5,0,0,2,22,16,0,12,21,441,275
38,2017,42,Ohio,0,0,3,8,6,0,0,7,52,69,12,17,38,662,744
39,2017,42,Wis.,0,0,1,0,6,0,0,15,50,21,0,15,73,507,944
40,2017,42,W.N. CENTRAL,0,0,2,14,21,0,22,84,811,747,0,28,110,"1,047","1,307"
41,2017,42,Iowa,0,0,1,1,3,0,3,15,110,655,0,2,19,108,105
42,2017,42,Kans.,0,0,1,2,5,0,1,19,157,6,0,4,11,141,96
43,2017,42,Minn.,0,0,2,2,5,0,0,12,77,18,0,11,41,365,753
44,2017,42,Mo.,0,0,1,7,4,0,11,72,451,9,0,6,87,330,185
45,2017,42,Nebr.,0,0,1,2,3,0,0,1,4,47,0,1,5,55,119
46,2017,42,N. Dak.,0,0,0,0,0,0,0,2,12,10,0,1,4,43,36
47,2017,42,S. Dak.,0,0,0,0,1,0,0,0,0,2,0,0,1,5,13
48,2017,42,S. ATLANTIC,0,1,5,58,46,3,3,10,181,77,8,27,46,"1,149","1,086"
49,2017,42,Del.,0,0,1,1,0,0,0,1,3,0,0,0,2,5,14
50,2017,42,D.C.,0,0,0,0,0,0,0,2,11,7,0,0,3,17,9
51,2017,42,Fla.,0,0,3,20,12,3,0,8,48,14,8,7,21,333,278
52,2017,42,Ga.,0,0,2,7,11,0,0,6,45,3,0,4,13,162,159
53,2017,42,Md.,0,0,2,4,2,0,0,1,5,8,0,2,7,87,107
54,2017,42,N.C.,0,0,2,9,3,0,1,3,33,29,0,5,12,215,249
55,2017,42,S.C.,0,0,2,7,6,0,0,2,5,3,0,2,12,139,105
56,2017,42,Va.,0,0,3,8,9,0,0,4,31,12,0,5,24,182,143
57,2017,42,W. Va.,0,0,1,2,3,0,0,1,0,1,0,0,2,9,22
58,2017,42,E.S. CENTRAL,0,0,1,8,13,0,1,13,124,99,2,15,41,740,655
59,2017,42,Ala.,0,0,1,2,5,0,0,11,35,1,0,4,17,195,145
60,2017,42,Ky.,0,0,1,2,1,0,0,3,16,94,1,7,28,364,394
61,2017,42,Miss.,0,0,1,2,0,0,0,8,24,1,0,0,2,28,2
62,2017,42,Tenn.,0,0,1,2,7,0,1,6,49,3,1,3,9,153,114
63,2017,42,W.S. CENTRAL,0,0,2,20,27,2,24,334,"1,118",800,17,36,222,"1,588","1,110"
64,2017,42,Ark.,0,0,0,0,2,0,4,272,536,653,1,3,12,169,33
65,2017,42,La.,0,0,1,3,3,0,0,3,15,0,0,1,6,44,57
66,2017,42,Okla.,0,0,1,1,4,0,3,93,164,112,0,0,59,97,85
67,2017,42,Tex.,0,0,2,16,18,2,6,63,403,35,16,29,148,"1,278",935
68,2017,42,MOUNTAIN,0,0,2,14,17,1,2,13,152,52,19,34,71,"1,449","1,245"
69,2017,42,Ariz.,0,0,1,4,3,1,0,12,34,6,2,8,17,342,226
70,2017,42,Colo.,0,0,2,3,4,0,0,10,61,16,17,12,28,480,553
71,2017,42,Idaho,0,0,1,1,1,0,0,2,5,1,0,0,6,39,81
72,2017,42,Mont.,0,0,1,1,1,0,0,3,6,23,0,0,18,96,16
73,2017,42,Nev.,0,0,2,2,4,0,0,1,5,2,0,1,6,52,26
74,2017,42,N. Mex.,0,0,1,2,2,0,0,1,4,2,0,3,11,131,109
75,2017,42,Utah,0,0,1,1,2,0,0,9,37,2,0,6,23,300,216
76,2017,42,Wyo.,0,0,0,0,0,0,0,0,0,0,0,0,5,9,18
77,2017,42,PACIFIC,1,2,16,79,93,10,26,160,"1,403",85,11,47,656,"2,056","1,490"
78,2017,42,Alaska,0,0,1,1,6,0,0,3,11,2,0,1,6,26,128
79,2017,42,Calif.,0,1,4,51,70,0,1,11,92,78,2,34,68,"1,330","1,143"
80,2017,42,Hawaii,0,0,1,1,1,8,5,34,500,0,1,0,3,20,49
81,2017,42,Oreg.,1,0,2,17,16,2,1,5,62,5,0,3,11,183,170
82,2017,42,Wash.,0,0,13,9,0,0,3,152,738,0,8,7,618,497,0
83,2017,42,Amer. Samoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,2017,42,C.N.M.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,2017,42,Guam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2017,42,P.R.,0,0,1,1,0,0,0,1,1,1,0,0,1,2,11
87,2017,42,V.I.,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
21,2017,43,UNITED STATES,4,6,21,268,301,60,153,519,"4,925","3,297",95,324,"1,220","12,929","13,050"
22,2017,43,NEW ENGLAND,0,0,2,11,14,0,3,16,157,280,4,20,73,774,662
23,2017,43,Conn.,0,0,1,0,4,0,0,2,9,33,0,1,5,48,82
24,2017,43,Maine,0,0,0,0,1,0,0,4,1,15,2,7,19,323,184
25,2017,43,Mass.,0,0,1,6,9,0,2,14,135,221,0,5,15,216,152
26,2017,43,N.H.,0,0,0,0,0,0,0,1,3,10,0,1,5,47,56
27,2017,43,R.I.,0,0,1,2,0,0,0,6,8,1,1,0,19,49,72
28,2017,43,Vt.,0,0,1,3,0,0,0,1,1,0,1,2,47,91,116
29,2017,43,MID. ATLANTIC,1,1,3,35,28,55,13,33,544,212,12,40,103,"1,573","2,397"
30,2017,43,N.J.,0,0,1,5,6,0,1,4,26,26,0,8,25,289,481
31,2017,43,N.Y. (Upstate),0,0,2,10,7,54,3,23,213,82,4,9,33,447,562
32,2017,43,N.Y. City,0,0,3,7,10,0,4,19,194,93,0,3,6,108,274
33,2017,43,Pa.,1,0,2,13,5,1,1,15,111,11,8,19,86,729,"1,080"
34,2017,43,E.N. CENTRAL,0,0,3,25,41,0,7,28,418,699,11,65,156,"2,360","2,946"
35,2017,43,Ill.,0,0,2,7,16,0,3,22,257,309,0,11,41,411,790
36,2017,43,Ind.,0,0,1,6,8,0,1,4,37,283,0,6,19,306,141
37,2017,43,Mich.,0,0,1,4,5,0,0,2,22,17,0,11,21,455,284
38,2017,43,Ohio,0,0,3,8,6,0,0,7,52,69,11,17,38,673,766
39,2017,43,Wis.,0,0,0,0,6,0,0,15,50,21,0,15,73,515,965
40,2017,43,W.N. CENTRAL,1,0,2,15,21,2,22,84,813,757,4,30,110,"1,121","1,348"
41,2017,43,Iowa,0,0,1,1,3,0,2,12,110,663,0,2,19,108,108
42,2017,43,Kans.,0,0,1,2,5,0,1,19,157,6,0,4,11,151,100
43,2017,43,Minn.,0,0,2,2,5,0,0,12,77,18,0,12,41,423,774
44,2017,43,Mo.,1,0,1,8,4,2,11,72,453,11,4,6,87,336,196
45,2017,43,Nebr.,0,0,1,2,3,0,0,1,4,47,0,1,5,55,121
46,2017,43,N. Dak.,0,0,0,0,0,0,0,2,12,10,0,1,4,43,36
47,2017,43,S. Dak.,0,0,0,0,1,0,0,0,0,2,0,0,1,5,13
48,2017,43,S. ATLANTIC,1,1,5,60,46,0,3,10,183,81,1,27,46,"1,174","1,108"
49,2017,43,Del.,0,0,1,1,0,0,0,1,3,0,0,0,2,5,14
50,2017,43,D.C.,0,0,0,0,0,0,0,2,11,9,0,0,3,17,9
51,2017,43,Fla.,1,0,3,21,12,0,0,8,48,14,0,7,21,333,283
52,2017,43,Ga.,0,0,2,7,11,0,0,6,45,3,0,3,13,162,161
53,2017,43,Md.,0,0,2,4,2,0,0,1,5,9,0,2,7,87,111
54,2017,43,N.C.,0,0,2,9,3,0,1,3,34,29,0,5,12,228,252
55,2017,43,S.C.,0,0,2,7,6,0,0,2,5,3,0,2,12,139,110
56,2017,43,Va.,0,0,3,9,9,0,0,4,32,13,1,5,24,194,146
57,2017,43,W. Va.,0,0,1,2,3,0,0,1,0,1,0,0,2,9,22
58,2017,43,E.S. CENTRAL,0,0,1,8,14,0,2,13,134,99,2,15,41,750,668
59,2017,43,Ala.,0,0,1,2,5,0,0,11,35,1,0,4,17,199,146
60,2017,43,Ky.,0,0,1,2,1,0,0,3,16,94,1,7,28,367,404
61,2017,43,Miss.,0,0,1,2,0,0,0,8,24,1,0,1,2,30,2
62,2017,43,Tenn.,0,0,1,2,8,0,1,6,59,3,1,3,9,154,116
63,2017,43,W.S. CENTRAL,0,0,2,20,27,2,20,334,"1,120","1,027",20,37,222,"1,617","1,127"
64,2017,43,Ark.,0,0,0,0,2,0,3,272,536,859,1,3,12,170,35
65,2017,43,La.,0,0,1,3,3,0,0,3,15,0,0,0,5,44,57
66,2017,43,Okla.,0,0,1,1,4,0,3,93,164,132,0,0,59,97,85
67,2017,43,Tex.,0,0,2,16,18,2,6,63,405,36,19,29,148,"1,306",950
68,2017,43,MOUNTAIN,0,0,2,14,17,0,2,13,152,55,27,34,71,"1,487","1,270"
69,2017,43,Ariz.,0,0,1,4,3,0,0,12,34,6,3,8,17,348,227
70,2017,43,Colo.,0,0,2,3,4,0,0,10,61,16,23,12,28,503,567
71,2017,43,Idaho,0,0,1,1,1,0,0,2,5,1,1,0,6,40,81
72,2017,43,Mont.,0,0,1,1,1,0,0,3,6,26,0,1,18,97,16
73,2017,43,Nev.,0,0,2,2,4,0,0,1,5,2,0,1,6,51,27
74,2017,43,N. Mex.,0,0,1,2,2,0,0,1,4,2,0,3,11,136,113
75,2017,43,Utah,0,0,1,1,2,0,0,9,37,2,0,6,23,303,221
76,2017,43,Wyo.,0,0,0,0,0,0,0,0,0,0,0,0,5,9,18
77,2017,43,PACIFIC,1,2,16,80,93,1,26,160,"1,404",87,14,47,656,"2,073","1,524"
78,2017,43,Alaska,0,0,1,1,6,0,0,3,11,2,0,0,6,26,129
79,2017,43,Calif.,0,1,4,51,70,0,1,11,92,79,0,34,68,"1,330","1,172"
80,2017,43,Hawaii,0,0,1,1,1,0,6,34,500,0,0,0,3,20,51
81,2017,43,Oreg.,1,0,2,18,16,0,1,5,62,6,0,3,11,186,172
82,2017,43,Wash.,0,0,13,9,0,1,3,152,739,0,14,8,618,511,0
83,2017,43,Amer. Samoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,2017,43,C.N.M.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,2017,43,Guam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2017,43,P.R.,0,0,1,1,0,0,0,1,1,1,0,0,1,2,11
87,2017,43,V.I.,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
21,2017,44,UNITED STATES,3,6,21,278,306,23,148,519,"4,980","3,552",120,329,"1,220","13,314","13,465"
22,2017,44,NEW ENGLAND,0,0,2,12,14,1,3,16,167,288,4,21,73,806,684
23,2017,44,Conn.,0,0,1,0,4,0,0,2,9,35,0,1,5,48,84
24,2017,44,Maine,0,0,0,0,1,0,0,4,1,18,3,8,19,329,188
25,2017,44,Mass.,0,0,1,7,9,0,3,14,143,224,0,5,15,240,160
26,2017,44,N.H.,0,0,0,0,0,0,0,2,4,10,0,1,5,47,59
27,2017,44,R.I.,0,0,1,2,0,1,0,6,9,1,1,0,19,51,72
28,2017,44,Vt.,0,0,1,3,0,0,0,1,1,0,0,1,47,91,121
29,2017,44,MID. ATLANTIC,0,1,3,35,28,14,13,56,562,233,15,40,103,"1,632","2,468"
30,2017,44,N.J.,0,0,1,5,6,0,1,4,27,27,0,8,25,317,494
31,2017,44,N.Y. (Upstate),0,0,2,10,7,13,3,54,227,91,7,9,33,451,569
32,2017,44,N.Y. City,0,0,3,7,10,0,4,19,196,104,0,3,6,109,277
33,2017,44,Pa.,0,0,2,13,5,1,1,15,112,11,8,19,86,755,"1,128"
34,2017,44,E.N. CENTRAL,1,0,3,27,42,0,7,28,420,702,18,64,156,"2,407","3,051"
35,2017,44,Ill.,0,0,2,7,17,0,3,22,258,310,0,11,41,418,818
36,2017,44,Ind.,0,0,1,7,8,0,1,4,37,285,0,6,19,313,144
37,2017,44,Mich.,0,0,1,4,5,0,0,2,23,17,0,11,21,469,300
38,2017,44,Ohio,1,0,3,9,6,0,0,7,52,69,18,17,38,691,786
39,2017,44,Wis.,0,0,0,0,6,0,0,15,50,21,0,14,73,516,"1,003"
40,2017,44,W.N. CENTRAL,0,0,2,15,21,0,22,84,813,773,5,29,110,"1,155","1,412"
41,2017,44,Iowa,0,0,1,1,3,0,2,12,110,670,0,3,19,122,114
42,2017,44,Kans.,0,0,1,2,5,0,1,19,157,6,0,4,11,155,105
43,2017,44,Minn.,0,0,2,2,5,0,0,12,77,18,0,12,41,427,805
44,2017,44,Mo.,0,0,1,8,4,0,11,72,453,19,5,6,87,347,213
45,2017,44,Nebr.,0,0,1,2,3,0,0,1,4,48,0,1,5,55,125
46,2017,44,N. Dak.,0,0,0,0,0,0,0,2,12,10,0,1,4,44,37
47,2017,44,S. Dak.,0,0,0,0,1,0,0,0,0,2,0,0,1,5,13
48,2017,44,S. ATLANTIC,1,1,5,62,47,1,3,10,184,84,5,27,46,"1,188","1,135"
49,2017,44,Del.,0,0,1,1,0,0,0,1,3,0,0,0,2,5,14
50,2017,44,D.C.,0,0,0,0,0,0,0,2,11,9,0,0,3,17,9
51,2017,44,Fla.,0,0,3,21,12,1,0,8,49,14,4,7,21,337,290
52,2017,44,Ga.,0,0,2,7,11,0,0,6,45,3,1,3,13,163,164
53,2017,44,Md.,0,0,2,4,2,0,0,1,5,9,0,2,7,88,113
54,2017,44,N.C.,0,0,2,9,3,0,1,3,34,31,0,5,12,231,255
55,2017,44,S.C.,0,0,2,7,6,0,0,2,5,3,0,2,12,142,114
56,2017,44,Va.,0,0,3,10,9,0,0,4,32,13,0,5,24,195,154
57,2017,44,W. Va.,1,0,1,3,4,0,0,1,0,2,0,0,2,10,22
58,2017,44,E.S. CENTRAL,0,0,1,8,14,0,2,13,137,99,4,15,41,759,676
59,2017,44,Ala.,0,0,1,2,5,0,0,11,35,1,0,4,17,201,148
60,2017,44,Ky.,0,0,1,2,1,0,0,3,16,94,3,7,28,372,408
61,2017,44,Miss.,0,0,1,2,0,0,0,8,24,1,0,1,2,30,2
62,2017,44,Tenn.,0,0,1,2,8,0,1,6,62,3,1,3,9,156,118
63,2017,44,W.S. CENTRAL,0,0,2,20,27,1,18,334,"1,122","1,229",27,37,222,"1,648","1,162"
64,2017,44,Ark.,0,0,0,0,2,0,3,272,536,"1,039",7,3,12,178,37
65,2017,44,La.,0,0,1,3,3,0,0,3,15,1,0,0,5,44,59
66,2017,44,Okla.,0,0,1,1,4,0,3,93,164,150,1,0,59,98,96
67,2017,44,Tex.,0,0,2,16,18,1,6,63,407,39,19,29,148,"1,328",970
68,2017,44,MOUNTAIN,0,0,2,14,19,0,2,13,154,55,29,34,71,"1,527","1,314"
69,2017,44,Ariz.,0,0,1,4,3,0,0,12,35,6,0,8,17,349,231
70,2017,44,Colo.,0,0,2,3,4,0,0,10,61,16,24,12,28,527,592
71,2017,44,Idaho,0,0,1,1,2,0,0,2,5,1,4,0,6,44,81
72,2017,44,Mont.,0,0,1,1,2,0,0,2,6,26,1,1,18,98,16
73,2017,44,Nev.,0,0,2,2,4,0,0,1,5,2,0,1,6,51,28
74,2017,44,N. Mex.,0,0,1,2,2,0,0,1,4,2,0,3,11,140,119
75,2017,44,Utah,0,0,1,1,2,0,0,9,38,2,0,7,23,309,229
76,2017,44,Wyo.,0,0,0,0,0,0,0,0,0,0,0,0,5,9,18
77,2017,44,PACIFIC,1,2,16,85,94,6,26,160,"1,421",89,13,49,656,"2,192","1,563"
78,2017,44,Alaska,0,0,1,1,6,1,0,8,23,2,2,1,6,32,131
79,2017,44,Calif.,0,1,4,54,71,0,2,11,94,80,0,35,68,"1,429","1,206"
80,2017,44,Hawaii,0,0,1,1,1,0,6,34,500,0,0,0,3,20,51
81,2017,44,Oreg.,1,0,2,20,16,0,1,5,60,7,0,4,11,189,175
82,2017,44,Wash.,0,0,13,9,0,5,3,152,744,0,11,8,618,522,0
83,2017,44,Amer. Samoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,2017,44,C.N.M.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,2017,44,Guam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2017,44,P.R.,0,0,1,1,0,0,0,1,1,1,0,0,1,2,12
87,2017,44,V.I.,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
21,2017,45,UNITED STATES,3,6,21,282,312,11,133,519,"5,096","3,804",117,329,"1,220","13,620","13,902"
22,2017,45,NEW ENGLAND,0,0,2,12,14,1,3,16,178,304,7,20,73,839,715
23,2017,45,Conn.,0,0,1,0,4,0,0,1,9,35,0,1,5,50,84
24,2017,45,Maine,0,0,0,0,1,0,0,4,1,22,4,8,19,336,194
25,2017,45,Mass.,0,0,1,7,9,1,3,14,154,236,1,5,15,257,161
26,2017,45,N.H.,0,0,0,0,0,0,0,2,4,10,0,1,5,49,59
27,2017,45,R.I.,0,0,1,2,0,0,0,6,9,1,0,0,19,51,72
28,2017,45,Vt.,0,0,1,3,0,0,0,1,1,0,2,1,47,96,145
29,2017,45,MID. ATLANTIC,0,1,3,35,28,5,14,58,572,254,16,39,103,"1,661","2,571"
30,2017,45,N.J.,0,0,1,5,6,0,1,4,27,28,0,8,25,317,502
31,2017,45,N.Y. (Upstate),0,0,2,10,7,5,3,54,232,99,9,9,33,460,573
32,2017,45,N.Y. City,0,0,3,7,10,0,4,19,201,116,0,2,6,111,282
33,2017,45,Pa.,0,0,2,13,5,0,1,15,112,11,7,19,86,773,"1,214"
34,2017,45,E.N. CENTRAL,1,0,3,28,42,0,7,28,423,704,21,64,156,"2,451","3,150"
35,2017,45,Ill.,0,0,2,7,17,0,3,22,260,311,0,10,41,423,848
36,2017,45,Ind.,0,0,1,7,8,0,0,4,37,285,0,6,19,317,147
37,2017,45,Mich.,0,0,1,4,5,0,0,2,23,17,1,10,21,484,315
38,2017,45,Ohio,1,0,3,10,6,0,0,7,52,69,20,17,38,711,794
39,2017,45,Wis.,0,0,0,0,6,0,0,15,51,22,0,14,73,516,"1,046"
40,2017,45,W.N. CENTRAL,0,0,2,15,21,0,22,84,814,801,3,29,110,"1,175","1,486"
41,2017,45,Iowa,0,0,1,1,3,0,2,12,110,681,0,3,19,122,121
42,2017,45,Kans.,0,0,1,2,5,0,1,19,158,6,0,4,11,155,110
43,2017,45,Minn.,0,0,2,2,5,0,0,12,77,18,0,12,41,437,830
44,2017,45,Mo.,0,0,1,8,4,0,11,72,453,35,3,6,87,356,246
45,2017,45,Nebr.,0,0,1,2,3,0,0,1,4,49,0,1,5,55,129
46,2017,45,N. Dak.,0,0,0,0,0,0,0,2,12,10,0,1,4,45,37
47,2017,45,S. Dak.,0,0,0,0,1,0,0,0,0,2,0,0,1,5,13
48,2017,45,S. ATLANTIC,2,1,5,64,49,1,3,10,189,85,8,27,46,"1,212","1,157"
49,2017,45,Del.,0,0,1,1,0,0,0,1,3,0,0,0,2,5,14
50,2017,45,D.C.,0,0,0,0,0,0,0,2,11,9,0,0,3,17,9
51,2017,45,Fla.,1,0,3,22,14,1,0,8,52,14,7,7,21,345,291
52,2017,45,Ga.,0,0,2,7,11,0,0,6,45,3,0,3,13,163,166
53,2017,45,Md.,1,0,2,5,2,0,0,1,5,9,1,2,7,94,116
