,year,mmwr_week,Reporting Area,"Meningococcal disease, All serogroups; Current week","Meningococcal disease, All serogroups; Previous 52 weeks Max �","Meningococcal disease, All serogroups; Cum YTD 2020 �","Meningococcal disease, All serogroups; Cum YTD 2019 �","Meningococcal disease, Serogroups ACWY; Current week","Meningococcal disease, Serogroups ACWY; Previous 52 weeks Max �","Meningococcal disease, Serogroups ACWY; Cum YTD 2020 �","Meningococcal disease, Serogroups ACWY; Cum YTD 2019 �","Meningococcal disease, Serogroup B; Current week","Meningococcal disease, Serogroup B; Previous 52 weeks Max �","Meningococcal disease, Serogroup B; Cum YTD 2020 �","Meningococcal disease, Serogroup B; Cum YTD 2019 �",column labels (in same order that data fields appears in each record below):
78,2020,40,Oregon,0,1,0,9,0,1,0,8,0,0,0,1,
79,2020,40,Washington,0,14,5,0,0,0,0,0,0,0,0,0,
80,2020,40,U.S. Territories,0,0,0,0,0,0,0,0,0,0,0,0,
81,2020,40,American Samoa,0,0,0,0,0,0,0,0,0,0,0,0,
82,2020,40,Commonwealth of Northern Mariana Islands,0,0,0,0,0,0,0,0,0,0,0,0,
83,2020,40,Guam,0,0,0,0,0,0,0,0,0,0,0,0,
84,2020,40,Puerto Rico,0,0,0,0,0,0,0,0,0,0,0,0,
85,2020,40,U.S. Virgin Islands,0,0,0,0,0,0,0,0,0,0,0,0,
86,2020,40,Non-U.S. Residents,0,0,0,0,0,0,0,0,0,0,0,0,
87,2020,40,Total,1,24,170,273,0,5,49,108,0,4,13,38,
18,2020,41,"U.S. Residents, excluding U.S. Territories",1,24,174,277,0,4,40,110,0,4,12,39,
19,2020,41,New England,0,2,13,23,0,2,9,13,0,1,3,3,
20,2020,41,Connecticut,0,1,2,2,0,0,0,1,0,1,2,1,
21,2020,41,Maine,0,1,1,5,0,1,1,2,0,0,0,1,
22,2020,41,Massachusetts,0,2,8,12,0,1,6,8,0,1,1,1,
23,2020,41,New Hampshire,0,0,0,1,0,0,0,1,0,0,0,0,
24,2020,41,Rhode Island,0,0,0,3,0,0,0,1,0,0,0,0,
25,2020,41,Vermont,0,1,2,0,0,1,2,0,0,0,0,0,
26,2020,41,Middle Atlantic,0,3,29,41,0,2,3,9,0,2,0,10,
27,2020,41,New Jersey,0,1,0,8,0,0,0,0,0,0,0,0,
28,2020,41,New York (excluding New York City),0,2,10,8,0,2,3,4,0,2,0,4,
29,2020,41,New York City,0,1,4,12,0,1,0,5,0,1,0,6,
30,2020,41,Pennsylvania,0,2,15,13,0,0,0,0,0,0,0,0,
31,2020,41,East North Central,0,3,19,39,0,1,7,20,0,3,2,12,
32,2020,41,Illinois,0,1,6,11,0,1,2,5,0,1,1,1,
33,2020,41,Indiana,0,1,3,10,0,0,0,5,0,0,0,4,
34,2020,41,Michigan,0,1,2,6,0,1,1,5,0,1,0,1,
35,2020,41,Ohio,0,2,8,9,0,1,4,4,0,2,1,4,
36,2020,41,Wisconsin,0,1,0,3,0,0,0,1,0,1,0,2,
37,2020,41,West North Central,0,3,10,19,0,1,1,2,0,1,0,1,
38,2020,41,Iowa,0,1,1,2,0,0,0,0,0,0,0,0,
39,2020,41,Kansas,0,2,0,3,0,0,0,0,0,0,0,0,
40,2020,41,Minnesota,0,1,1,3,0,0,0,0,0,0,0,0,
41,2020,41,Missouri,0,2,7,7,0,0,0,0,0,0,0,0,
42,2020,41,Nebraska,0,1,1,2,0,1,1,1,0,1,0,0,
43,2020,41,North Dakota,0,0,0,2,0,0,0,1,0,0,0,1,
44,2020,41,South Dakota,0,0,0,0,0,0,0,0,0,0,0,0,
45,2020,41,South Atlantic,1,6,36,53,0,2,9,27,0,1,1,3,
46,2020,41,Delaware,0,1,1,0,0,0,0,0,0,0,0,0,
47,2020,41,District of Columbia,0,0,0,3,0,0,0,0,0,0,0,0,
48,2020,41,Florida,0,4,14,16,0,0,0,7,0,0,0,2,
49,2020,41,Georgia,0,2,7,16,0,2,5,11,0,0,0,0,
50,2020,41,Maryland,1,2,5,1,0,1,1,0,0,0,0,0,
51,2020,41,North Carolina,0,1,4,8,0,1,2,5,0,1,1,1,
52,2020,41,South Carolina,0,0,0,2,0,0,0,0,0,0,0,0,
53,2020,41,Virginia,0,1,4,7,0,0,0,4,0,1,0,0,
54,2020,41,West Virginia,0,1,1,0,0,1,1,0,0,0,0,0,
55,2020,41,East South Central,0,2,13,18,0,1,4,8,0,2,3,1,
56,2020,41,Alabama,0,2,6,4,0,1,1,2,0,0,0,1,
57,2020,41,Kentucky,0,2,1,5,0,0,0,1,0,0,0,0,
58,2020,41,Mississippi,0,0,0,3,0,0,0,0,0,0,0,0,
59,2020,41,Tennessee,0,2,6,6,0,1,3,5,0,2,3,0,
60,2020,41,West South Central,0,5,19,30,0,2,5,14,0,1,0,4,
61,2020,41,Arkansas,0,2,4,5,0,0,0,1,0,0,0,1,
62,2020,41,Louisiana,0,1,3,1,0,1,2,1,0,0,0,0,
63,2020,41,Oklahoma,0,1,2,6,0,0,0,4,0,0,0,0,
64,2020,41,Texas,0,5,10,18,0,2,3,8,0,1,0,3,
65,2020,41,Mountain,0,2,9,16,0,2,2,7,0,1,2,4,
66,2020,41,Arizona,0,1,3,2,0,1,1,1,0,1,2,1,
67,2020,41,Colorado,0,2,4,3,0,2,0,2,0,0,0,1,
68,2020,41,Idaho,0,1,0,2,0,0,0,0,0,0,0,0,
69,2020,41,Montana,0,0,0,3,0,0,0,0,0,0,0,1,
70,2020,41,Nevada,0,1,1,2,0,1,0,2,0,0,0,0,
71,2020,41,New Mexico,0,0,0,1,0,0,0,0,0,0,0,0,
72,2020,41,Utah,0,1,1,3,0,1,1,2,0,0,0,1,
73,2020,41,Wyoming,0,0,0,0,0,0,0,0,0,0,0,0,
74,2020,41,Pacific,0,15,26,38,0,1,0,10,0,1,1,1,
75,2020,41,Alaska,0,1,1,2,0,0,0,2,0,1,1,0,
76,2020,41,California,0,3,18,26,0,0,0,0,0,0,0,0,
77,2020,41,Hawaii,0,0,0,1,0,0,0,0,0,0,0,0,
78,2020,41,Oregon,0,1,0,9,0,1,0,8,0,0,0,1,
79,2020,41,Washington,0,14,7,0,0,0,0,0,0,0,0,0,
80,2020,41,U.S. Territories,0,0,0,0,0,0,0,0,0,0,0,0,
81,2020,41,American Samoa,0,0,0,0,0,0,0,0,0,0,0,0,
82,2020,41,Commonwealth of Northern Mariana Islands,0,0,0,0,0,0,0,0,0,0,0,0,
83,2020,41,Guam,0,0,0,0,0,0,0,0,0,0,0,0,
84,2020,41,Puerto Rico,0,0,0,0,0,0,0,0,0,0,0,0,
85,2020,41,U.S. Virgin Islands,0,0,0,0,0,0,0,0,0,0,0,0,
86,2020,41,Non-U.S. Residents,0,0,0,0,0,0,0,0,0,0,0,0,
87,2020,41,Total,1,24,174,277,0,4,40,110,0,4,12,39,
18,2020,42,"U.S. Residents, excluding U.S. Territories",1,24,177,283,0,4,41,114,0,4,12,39,
19,2020,42,New England,0,2,13,24,0,2,9,14,0,1,3,3,
20,2020,42,Connecticut,0,1,2,2,0,0,0,1,0,1,2,1,
21,2020,42,Maine,0,1,1,5,0,1,1,2,0,0,0,1,
22,2020,42,Massachusetts,0,2,8,13,0,1,6,9,0,1,1,1,
23,2020,42,New Hampshire,0,0,0,1,0,0,0,1,0,0,0,0,
24,2020,42,Rhode Island,0,0,0,3,0,0,0,1,0,0,0,0,
25,2020,42,Vermont,0,1,2,0,0,1,2,0,0,0,0,0,
26,2020,42,Middle Atlantic,0,3,29,42,0,2,3,9,0,2,0,10,
27,2020,42,New Jersey,0,1,0,8,0,0,0,0,0,0,0,0,
28,2020,42,New York (excluding New York City),0,2,10,9,0,2,3,4,0,2,0,4,
29,2020,42,New York City,0,1,4,12,0,1,0,5,0,1,0,6,
30,2020,42,Pennsylvania,0,2,15,13,0,0,0,0,0,0,0,0,
31,2020,42,East North Central,1,3,20,39,0,1,7,20,0,3,2,12,
32,2020,42,Illinois,0,1,6,11,0,1,2,5,0,1,1,1,
33,2020,42,Indiana,0,1,3,10,0,0,0,5,0,0,0,4,
34,2020,42,Michigan,0,1,2,6,0,1,1,5,0,1,0,1,
35,2020,42,Ohio,1,2,9,9,0,1,4,4,0,2,1,4,
36,2020,42,Wisconsin,0,1,0,3,0,0,0,1,0,1,0,2,
37,2020,42,West North Central,0,3,10,19,0,1,1,2,0,1,0,1,
38,2020,42,Iowa,0,1,1,2,0,0,0,0,0,0,0,0,
39,2020,42,Kansas,0,2,0,3,0,0,0,0,0,0,0,0,
40,2020,42,Minnesota,0,1,1,3,0,0,0,0,0,0,0,0,
41,2020,42,Missouri,0,2,7,7,0,0,0,0,0,0,0,0,
42,2020,42,Nebraska,0,1,1,2,0,1,1,1,0,1,0,0,
43,2020,42,North Dakota,0,0,0,2,0,0,0,1,0,0,0,1,
44,2020,42,South Dakota,0,0,0,0,0,0,0,0,0,0,0,0,
45,2020,42,South Atlantic,0,6,37,56,0,2,10,29,0,1,1,3,
46,2020,42,Delaware,0,1,1,0,0,0,0,0,0,0,0,0,
47,2020,42,District of Columbia,0,0,0,3,0,0,0,0,0,0,0,0,
48,2020,42,Florida,0,4,14,17,0,0,0,7,0,0,0,2,
49,2020,42,Georgia,0,2,7,16,0,2,5,11,0,0,0,0,
50,2020,42,Maryland,0,2,5,2,0,1,1,1,0,0,0,0,
51,2020,42,North Carolina,0,1,5,9,0,1,3,6,0,1,1,1,
52,2020,42,South Carolina,0,0,0,2,0,0,0,0,0,0,0,0,
53,2020,42,Virginia,0,1,4,7,0,0,0,4,0,1,0,0,
54,2020,42,West Virginia,0,1,1,0,0,1,1,0,0,0,0,0,
55,2020,42,East South Central,0,2,13,18,0,1,4,8,0,2,3,1,
56,2020,42,Alabama,0,2,6,4,0,1,1,2,0,0,0,1,
57,2020,42,Kentucky,0,2,1,5,0,0,0,1,0,0,0,0,
58,2020,42,Mississippi,0,0,0,3,0,0,0,0,0,0,0,0,
59,2020,42,Tennessee,0,2,6,6,0,1,3,5,0,2,3,0,
60,2020,42,West South Central,0,5,20,30,0,2,5,14,0,1,0,4,
61,2020,42,Arkansas,0,2,4,5,0,0,0,1,0,0,0,1,
62,2020,42,Louisiana,0,1,3,1,0,1,2,1,0,0,0,0,
63,2020,42,Oklahoma,0,1,2,6,0,0,0,4,0,0,0,0,
64,2020,42,Texas,0,5,11,18,0,2,3,8,0,1,0,3,
65,2020,42,Mountain,0,2,9,16,0,2,2,7,0,1,2,4,
66,2020,42,Arizona,0,1,3,2,0,1,1,1,0,1,2,1,
67,2020,42,Colorado,0,2,4,3,0,2,0,2,0,0,0,1,
68,2020,42,Idaho,0,1,0,2,0,0,0,0,0,0,0,0,
69,2020,42,Montana,0,0,0,3,0,0,0,0,0,0,0,1,
70,2020,42,Nevada,0,1,1,2,0,1,0,2,0,0,0,0,
71,2020,42,New Mexico,0,0,0,1,0,0,0,0,0,0,0,0,
72,2020,42,Utah,0,1,1,3,0,1,1,2,0,0,0,1,
73,2020,42,Wyoming,0,0,0,0,0,0,0,0,0,0,0,0,
74,2020,42,Pacific,0,15,26,39,0,1,0,11,0,1,1,1,
75,2020,42,Alaska,0,1,1,2,0,0,0,2,0,1,1,0,
76,2020,42,California,0,3,18,26,0,0,0,0,0,0,0,0,
77,2020,42,Hawaii,0,0,0,1,0,0,0,0,0,0,0,0,
78,2020,42,Oregon,0,1,0,10,0,1,0,9,0,0,0,1,
79,2020,42,Washington,0,14,7,0,0,0,0,0,0,0,0,0,
80,2020,42,U.S. Territories,0,0,0,0,0,0,0,0,0,0,0,0,
81,2020,42,American Samoa,0,0,0,0,0,0,0,0,0,0,0,0,
82,2020,42,Commonwealth of Northern Mariana Islands,0,0,0,0,0,0,0,0,0,0,0,0,
83,2020,42,Guam,0,0,0,0,0,0,0,0,0,0,0,0,
84,2020,42,Puerto Rico,0,0,0,0,0,0,0,0,0,0,0,0,
85,2020,42,U.S. Virgin Islands,0,0,0,0,0,0,0,0,0,0,0,0,
86,2020,42,Non-U.S. Residents,0,0,0,0,0,0,0,0,0,0,0,0,
87,2020,42,Total,1,24,177,283,0,4,41,114,0,4,12,39,
18,2020,43,"U.S. Residents, excluding U.S. Territories",1,24,181,289,0,4,42,116,0,4,14,39,
19,2020,43,New England,1,2,14,24,0,2,9,14,0,1,3,3,
20,2020,43,Connecticut,0,1,2,2,0,0,0,1,0,1,2,1,
21,2020,43,Maine,1,1,2,5,0,1,1,2,0,0,0,1,
22,2020,43,Massachusetts,0,2,8,13,0,1,6,9,0,1,1,1,
23,2020,43,New Hampshire,0,0,0,1,0,0,0,1,0,0,0,0,
24,2020,43,Rhode Island,0,0,0,3,0,0,0,1,0,0,0,0,
25,2020,43,Vermont,0,1,2,0,0,1,2,0,0,0,0,0,
26,2020,43,Middle Atlantic,0,3,30,43,0,2,3,10,0,2,0,10,
27,2020,43,New Jersey,0,1,0,8,0,0,0,0,0,0,0,0,
28,2020,43,New York (excluding New York City),0,2,10,9,0,2,3,4,0,2,0,4,
29,2020,43,New York City,0,1,4,13,0,1,0,6,0,1,0,6,
30,2020,43,Pennsylvania,0,2,16,13,0,0,0,0,0,0,0,0,
31,2020,43,East North Central,0,3,21,39,0,1,7,20,0,3,4,12,
32,2020,43,Illinois,0,1,6,11,0,1,2,5,0,1,1,1,
33,2020,43,Indiana,0,1,3,10,0,0,0,5,0,0,0,4,
34,2020,43,Michigan,0,1,2,6,0,1,1,5,0,1,0,1,
35,2020,43,Ohio,0,2,9,9,0,1,4,4,0,2,2,4,
36,2020,43,Wisconsin,0,1,1,3,0,0,0,1,0,1,1,2,
37,2020,43,West North Central,0,4,10,19,0,1,1,2,0,1,0,1,
38,2020,43,Iowa,0,1,1,2,0,0,0,0,0,0,0,0,
39,2020,43,Kansas,0,2,0,3,0,0,0,0,0,0,0,0,
40,2020,43,Minnesota,0,1,1,3,0,0,0,0,0,0,0,0,
41,2020,43,Missouri,0,3,7,7,0,0,0,0,0,0,0,0,
42,2020,43,Nebraska,0,1,1,2,0,1,1,1,0,1,0,0,
43,2020,43,North Dakota,0,0,0,2,0,0,0,1,0,0,0,1,
44,2020,43,South Dakota,0,0,0,0,0,0,0,0,0,0,0,0,
45,2020,43,South Atlantic,0,6,38,57,0,2,11,29,0,1,1,3,
46,2020,43,Delaware,0,1,1,0,0,0,0,0,0,0,0,0,
47,2020,43,District of Columbia,0,0,0,3,0,0,0,0,0,0,0,0,
48,2020,43,Florida,0,4,14,17,0,0,0,7,0,0,0,2,
49,2020,43,Georgia,0,2,7,16,0,2,5,11,0,0,0,0,
50,2020,43,Maryland,0,2,5,2,0,1,1,1,0,0,0,0,
51,2020,43,North Carolina,0,1,6,9,0,1,4,6,0,1,1,1,
52,2020,43,South Carolina,0,0,0,2,0,0,0,0,0,0,0,0,
53,2020,43,Virginia,0,1,4,8,0,0,0,4,0,1,0,0,
54,2020,43,West Virginia,0,1,1,0,0,1,1,0,0,0,0,0,
55,2020,43,East South Central,0,2,13,18,0,1,4,8,0,2,3,1,
56,2020,43,Alabama,0,2,6,4,0,1,1,2,0,0,0,1,
57,2020,43,Kentucky,0,2,1,5,0,0,0,1,0,0,0,0,
58,2020,43,Mississippi,0,0,0,3,0,0,0,0,0,0,0,0,
59,2020,43,Tennessee,0,2,6,6,0,1,3,5,0,2,3,0,
60,2020,43,West South Central,0,5,20,31,0,2,5,14,0,1,0,4,
61,2020,43,Arkansas,0,2,4,5,0,0,0,1,0,0,0,1,
62,2020,43,Louisiana,0,1,3,2,0,1,2,1,0,0,0,0,
63,2020,43,Oklahoma,0,1,2,6,0,0,0,4,0,0,0,0,
64,2020,43,Texas,0,5,11,18,0,2,3,8,0,1,0,3,
65,2020,43,Mountain,0,2,9,17,0,2,2,8,0,1,2,4,
66,2020,43,Arizona,0,1,3,2,0,1,1,1,0,1,2,1,
67,2020,43,Colorado,0,2,4,3,0,2,0,2,0,0,0,1,
68,2020,43,Idaho,0,1,0,2,0,0,0,0,0,0,0,0,
69,2020,43,Montana,0,0,0,3,0,0,0,0,0,0,0,1,
70,2020,43,Nevada,0,1,1,3,0,1,0,3,0,0,0,0,
71,2020,43,New Mexico,0,0,0,1,0,0,0,0,0,0,0,0,
72,2020,43,Utah,0,1,1,3,0,1,1,2,0,0,0,1,
73,2020,43,Wyoming,0,0,0,0,0,0,0,0,0,0,0,0,
74,2020,43,Pacific,0,15,26,41,0,1,0,11,0,1,1,1,
75,2020,43,Alaska,0,1,1,2,0,0,0,2,0,1,1,0,
76,2020,43,California,0,3,18,28,0,0,0,0,0,0,0,0,
77,2020,43,Hawaii,0,0,0,1,0,0,0,0,0,0,0,0,
78,2020,43,Oregon,0,1,0,10,0,1,0,9,0,0,0,1,
79,2020,43,Washington,0,14,7,0,0,0,0,0,0,0,0,0,
80,2020,43,U.S. Territories,0,0,0,0,0,0,0,0,0,0,0,0,
81,2020,43,American Samoa,0,0,0,0,0,0,0,0,0,0,0,0,
82,2020,43,Commonwealth of Northern Mariana Islands,0,0,0,0,0,0,0,0,0,0,0,0,
83,2020,43,Guam,0,0,0,0,0,0,0,0,0,0,0,0,
84,2020,43,Puerto Rico,0,0,0,0,0,0,0,0,0,0,0,0,
85,2020,43,U.S. Virgin Islands,0,0,0,0,0,0,0,0,0,0,0,0,
86,2020,43,Non-U.S. Residents,0,0,0,0,0,0,0,0,0,0,0,0,
87,2020,43,Total,1,24,181,289,0,4,42,116,0,4,14,39,
18,2020,44,"U.S. Residents, excluding U.S. Territories",2,24,189,301,1,4,44,119,0,4,15,43,
19,2020,44,New England,0,2,14,24,0,2,9,14,0,1,3,3,
20,2020,44,Connecticut,0,1,2,2,0,0,0,1,0,1,2,1,
21,2020,44,Maine,0,1,2,5,0,1,1,2,0,0,0,1,
22,2020,44,Massachusetts,0,2,8,13,0,1,6,9,0,1,1,1,
23,2020,44,New Hampshire,0,0,0,1,0,0,0,1,0,0,0,0,
24,2020,44,Rhode Island,0,0,0,3,0,0,0,1,0,0,0,0,
25,2020,44,Vermont,0,1,2,0,0,1,2,0,0,0,0,0,
26,2020,44,Middle Atlantic,1,3,33,44,0,2,3,10,0,2,0,11,
27,2020,44,New Jersey,0,1,0,8,0,0,0,0,0,0,0,0,
28,2020,44,New York (excluding New York City),0,2,10,9,0,2,3,4,0,2,0,4,
29,2020,44,New York City,0,1,4,14,0,1,0,6,0,1,0,7,
30,2020,44,Pennsylvania,1,2,19,13,0,0,0,0,0,0,0,0,
31,2020,44,East North Central,0,3,22,42,0,1,7,20,0,3,4,15,
32,2020,44,Illinois,0,1,6,11,0,1,2,5,0,1,1,1,
33,2020,44,Indiana,0,1,4,10,0,0,0,5,0,0,0,4,
34,2020,44,Michigan,0,1,2,6,0,1,1,5,0,1,0,1,
35,2020,44,Ohio,0,2,9,11,0,1,4,4,0,2,2,6,
36,2020,44,Wisconsin,0,1,1,4,0,0,0,1,0,1,1,3,
37,2020,44,West North Central,0,4,11,22,0,1,1,2,0,1,0,1,
38,2020,44,Iowa,0,1,1,2,0,0,0,0,0,0,0,0,
39,2020,44,Kansas,0,2,1,5,0,0,0,0,0,0,0,0,
40,2020,44,Minnesota,0,1,1,4,0,0,0,0,0,0,0,0,
41,2020,44,Missouri,0,3,7,7,0,0,0,0,0,0,0,0,
42,2020,44,Nebraska,0,1,1,2,0,1,1,1,0,1,0,0,
43,2020,44,North Dakota,0,0,0,2,0,0,0,1,0,0,0,1,
44,2020,44,South Dakota,0,0,0,0,0,0,0,0,0,0,0,0,
45,2020,44,South Atlantic,0,6,39,58,0,2,11,30,0,1,2,3,
46,2020,44,Delaware,0,1,1,0,0,0,0,0,0,0,0,0,
47,2020,44,District of Columbia,0,0,0,3,0,0,0,0,0,0,0,0,
48,2020,44,Florida,0,4,14,17,0,0,0,7,0,0,0,2,
49,2020,44,Georgia,0,2,8,16,0,2,5,11,0,1,1,0,
50,2020,44,Maryland,0,2,5,3,0,1,1,2,0,0,0,0,
51,2020,44,North Carolina,0,1,6,9,0,1,4,6,0,1,1,1,
52,2020,44,South Carolina,0,0,0,2,0,0,0,0,0,0,0,0,
53,2020,44,Virginia,0,1,4,8,0,0,0,4,0,1,0,0,
54,2020,44,West Virginia,0,1,1,0,0,1,1,0,0,0,0,0,
55,2020,44,East South Central,0,2,13,18,0,1,4,8,0,2,3,1,
56,2020,44,Alabama,0,2,6,4,0,1,1,2,0,0,0,1,
57,2020,44,Kentucky,0,2,1,5,0,0,0,1,0,0,0,0,
58,2020,44,Mississippi,0,0,0,3,0,0,0,0,0,0,0,0,
59,2020,44,Tennessee,0,2,6,6,0,1,3,5,0,2,3,0,
60,2020,44,West South Central,1,5,22,32,1,2,7,14,0,1,0,4,
61,2020,44,Arkansas,0,2,4,5,0,0,0,1,0,0,0,1,
62,2020,44,Louisiana,0,1,3,2,0,1,2,1,0,0,0,0,
63,2020,44,Oklahoma,0,1,2,6,0,0,0,4,0,0,0,0,
64,2020,44,Texas,1,5,13,19,1,2,5,8,0,1,0,3,
65,2020,44,Mountain,0,2,9,19,0,2,2,10,0,1,2,4,
66,2020,44,Arizona,0,1,3,2,0,1,1,1,0,1,2,1,
67,2020,44,Colorado,0,2,4,5,0,2,0,4,0,0,0,1,
68,2020,44,Idaho,0,1,0,2,0,0,0,0,0,0,0,0,
69,2020,44,Montana,0,0,0,3,0,0,0,0,0,0,0,1,
70,2020,44,Nevada,0,1,1,3,0,0,0,3,0,0,0,0,
71,2020,44,New Mexico,0,0,0,1,0,0,0,0,0,0,0,0,
72,2020,44,Utah,0,1,1,3,0,1,1,2,0,0,0,1,
73,2020,44,Wyoming,0,0,0,0,0,0,0,0,0,0,0,0,
74,2020,44,Pacific,0,15,26,42,0,1,0,11,0,1,1,1,
75,2020,44,Alaska,0,1,1,2,0,0,0,2,0,1,1,0,
76,2020,44,California,0,3,18,29,0,0,0,0,0,0,0,0,
77,2020,44,Hawaii,0,0,0,1,0,0,0,0,0,0,0,0,
78,2020,44,Oregon,0,1,0,10,0,1,0,9,0,0,0,1,
79,2020,44,Washington,0,14,7,0,0,0,0,0,0,0,0,0,
80,2020,44,U.S. Territories,0,0,0,0,0,0,0,0,0,0,0,0,
81,2020,44,American Samoa,0,0,0,0,0,0,0,0,0,0,0,0,
82,2020,44,Commonwealth of Northern Mariana Islands,0,0,0,0,0,0,0,0,0,0,0,0,
83,2020,44,Guam,0,0,0,0,0,0,0,0,0,0,0,0,
84,2020,44,Puerto Rico,0,0,0,0,0,0,0,0,0,0,0,0,
85,2020,44,U.S. Virgin Islands,0,0,0,0,0,0,0,0,0,0,0,0,
86,2020,44,Non-U.S. Residents,0,0,0,0,0,0,0,0,0,0,0,0,
87,2020,44,Total,2,24,189,301,1,4,44,119,0,4,15,43,
18,2020,45,"U.S. Residents, excluding U.S. Territories",0,24,189,306,0,4,44,119,0,3,15,46,
19,2020,45,New England,0,2,14,24,0,2,9,14,0,1,3,3,
20,2020,45,Connecticut,0,1,2,2,0,0,0,1,0,1,2,1,
21,2020,45,Maine,0,1,2,5,0,1,1,2,0,0,0,1,
22,2020,45,Massachusetts,0,2,8,13,0,1,6,9,0,1,1,1,
23,2020,45,New Hampshire,0,0,0,1,0,0,0,1,0,0,0,0,
24,2020,45,Rhode Island,0,0,0,3,0,0,0,1,0,0,0,0,
25,2020,45,Vermont,0,1,2,0,0,1,2,0,0,0,0,0,
26,2020,45,Middle Atlantic,0,3,33,46,0,2,3,10,0,2,0,13,
27,2020,45,New Jersey,0,1,0,8,0,0,0,0,0,0,0,0,
28,2020,45,New York (excluding New York City),0,2,10,11,0,2,3,4,0,2,0,6,
29,2020,45,New York City,0,1,4,14,0,1,0,6,0,0,0,7,
30,2020,45,Pennsylvania,0,2,19,13,0,0,0,0,0,0,0,0,
31,2020,45,East North Central,0,2,22,43,0,1,7,20,0,2,4,16,
32,2020,45,Illinois,0,1,6,11,0,1,2,5,0,1,1,1,
33,2020,45,Indiana,0,1,4,10,0,0,0,5,0,0,0,4,
34,2020,45,Michigan,0,1,2,7,0,1,1,5,0,1,0,2,
35,2020,45,Ohio,0,1,9,11,0,1,4,4,0,1,2,6,
36,2020,45,Wisconsin,0,1,1,4,0,0,0,1,0,1,1,3,
37,2020,45,West North Central,0,4,11,23,0,1,1,2,0,1,0,1,
38,2020,45,Iowa,0,1,1,2,0,0,0,0,0,0,0,0,
39,2020,45,Kansas,0,1,1,5,0,0,0,0,0,0,0,0,
40,2020,45,Minnesota,0,1,1,4,0,0,0,0,0,0,0,0,
41,2020,45,Missouri,0,3,7,8,0,0,0,0,0,0,0,0,
42,2020,45,Nebraska,0,1,1,2,0,1,1,1,0,1,0,0,
43,2020,45,North Dakota,0,0,0,2,0,0,0,1,0,0,0,1,
44,2020,45,South Dakota,0,0,0,0,0,0,0,0,0,0,0,0,
45,2020,45,South Atlantic,0,6,39,58,0,2,11,30,0,1,2,3,
46,2020,45,Delaware,0,1,1,0,0,0,0,0,0,0,0,0,
47,2020,45,District of Columbia,0,0,0,3,0,0,0,0,0,0,0,0,
48,2020,45,Florida,0,4,14,17,0,0,0,7,0,0,0,2,
49,2020,45,Georgia,0,2,8,16,0,2,5,11,0,1,1,0,
50,2020,45,Maryland,0,2,5,3,0,1,1,2,0,0,0,0,
51,2020,45,North Carolina,0,1,6,9,0,1,4,6,0,1,1,1,
52,2020,45,South Carolina,0,0,0,2,0,0,0,0,0,0,0,0,
53,2020,45,Virginia,0,1,4,8,0,0,0,4,0,1,0,0,
54,2020,45,West Virginia,0,1,1,0,0,1,1,0,0,0,0,0,
55,2020,45,East South Central,0,2,13,18,0,1,4,8,0,2,3,1,
56,2020,45,Alabama,0,2,6,4,0,1,1,2,0,0,0,1,
57,2020,45,Kentucky,0,2,1,5,0,0,0,1,0,0,0,0,
58,2020,45,Mississippi,0,0,0,3,0,0,0,0,0,0,0,0,
59,2020,45,Tennessee,0,2,6,6,0,1,3,5,0,2,3,0,
60,2020,45,West South Central,0,5,22,32,0,2,7,14,0,1,0,4,
61,2020,45,Arkansas,0,2,4,5,0,0,0,1,0,0,0,1,
62,2020,45,Louisiana,0,1,3,2,0,1,2,1,0,0,0,0,
63,2020,45,Oklahoma,0,1,2,6,0,0,0,4,0,0,0,0,
64,2020,45,Texas,0,5,13,19,0,2,5,8,0,1,0,3,
65,2020,45,Mountain,0,2,9,19,0,1,2,10,0,1,2,4,
66,2020,45,Arizona,0,1,3,2,0,1,1,1,0,1,2,1,
67,2020,45,Colorado,0,2,4,5,0,1,0,4,0,0,0,1,
68,2020,45,Idaho,0,1,0,2,0,0,0,0,0,0,0,0,
69,2020,45,Montana,0,0,0,3,0,0,0,0,0,0,0,1,
70,2020,45,Nevada,0,1,1,3,0,0,0,3,0,0,0,0,
71,2020,45,New Mexico,0,0,0,1,0,0,0,0,0,0,0,0,
72,2020,45,Utah,0,1,1,3,0,1,1,2,0,0,0,1,
73,2020,45,Wyoming,0,0,0,0,0,0,0,0,0,0,0,0,
74,2020,45,Pacific,0,15,26,43,0,1,0,11,0,1,1,1,
75,2020,45,Alaska,0,1,1,2,0,0,0,2,0,1,1,0,
76,2020,45,California,0,3,18,30,0,0,0,0,0,0,0,0,
77,2020,45,Hawaii,0,0,0,1,0,0,0,0,0,0,0,0,
78,2020,45,Oregon,0,1,0,10,0,1,0,9,0,0,0,1,
79,2020,45,Washington,0,14,7,0,0,0,0,0,0,0,0,0,
80,2020,45,U.S. Territories,0,0,0,0,0,0,0,0,0,0,0,0,
81,2020,45,American Samoa,0,0,0,0,0,0,0,0,0,0,0,0,
82,2020,45,Commonwealth of Northern Mariana Islands,0,0,0,0,0,0,0,0,0,0,0,0,
83,2020,45,Guam,0,0,0,0,0,0,0,0,0,0,0,0,
84,2020,45,Puerto Rico,0,0,0,0,0,0,0,0,0,0,0,0,
